@relation dataset_accelerometer

@attribute id numeric
@attribute ax numeric
@attribute ay numeric
@attribute az numeric
@attribute timestamp numeric
@attribute tag {OTHER,POCKET}

@data
2627,-0.383072,8.868123,1.455675,381889875818098,POCKET
2628,0.651223,10.419566,0.325611,381889895867756,POCKET
2629,1.407791,10.084377,0.105345,381889915947932,POCKET
2630,-0.181959,9.739613,0.976834,381889936028106,POCKET
2631,-0.153229,10.457873,0.6608,381889956108280,POCKET
2632,-0.612916,9.797073,0.124498,381889976188456,POCKET
2633,1.972822,8.944737,-0.325611,381889996268630,POCKET
2634,3.007117,9.174581,1.522712,381890016348806,OTHER
2635,2.375048,9.260772,1.857901,381890036428980,OTHER
2636,0.976834,9.394848,0.517148,381890056509154,POCKET
2637,0.756568,9.998186,0.373495,381890076558812,POCKET
2638,0.957681,9.921572,0.756568,381890096638988,POCKET
2639,1.13964,9.433155,0.871489,381890116749679,POCKET
2640,1.072602,9.452309,0.574608,381890136829854,POCKET
2641,1.244985,9.816227,0.651223,381890156910028,POCKET
2642,1.398214,9.615114,0.565032,381890176990204,POCKET
2643,1.043872,9.509769,0.890643,381890197070378,POCKET
2644,1.35033,9.548077,0.804452,381890217120036,POCKET
2645,1.312023,9.624691,0.679953,381890237200210,POCKET
2646,1.685518,9.481039,0.794875,381890257280386,POCKET
2647,1.455675,9.308656,0.191536,381890277360560,POCKET
2648,1.082179,9.605537,0.699107,381890297440736,POCKET
2649,0.555455,9.586384,0.833182,381890317520910,POCKET
2650,-0.009577,9.414001,0.383072,381890337601084,POCKET
2651,-0.134075,8.973468,0.134075,381890357681260,POCKET
2652,0.229843,9.107543,0.45011,381890377761434,POCKET
2653,1.541866,9.80665,1.043872,381890397841609,POCKET
2654,1.886631,9.615114,-0.038307,381890417921784,POCKET
2655,3.351882,9.797073,-0.02873,381890438001959,OTHER
2656,3.811569,9.672575,0.679953,381890458082134,OTHER
2657,3.438074,9.595961,1.398214,381890478162308,OTHER
2658,2.873042,9.586384,1.723825,381890498242483,OTHER
2659,1.924938,9.730036,0.095768,381890518322658,POCKET
2660,1.838747,9.835381,0.268151,381890538402833,POCKET
2661,1.637634,9.165004,1.235408,381890558483007,POCKET
2662,2.078167,9.174581,1.254562,381890578593699,OTHER
2663,2.193089,9.346964,0.766145,381890598673874,POCKET
2664,1.934515,9.548077,0.411803,381890618754049,POCKET
2665,1.944092,9.701305,1.015141,381890638834223,POCKET
2666,2.183512,9.586384,1.063026,381890658914399,OTHER
2667,2.193089,9.634268,0.871489,381890678994573,POCKET
2668,2.049437,9.701305,0.756568,381890699074748,POCKET
2669,2.135628,9.835381,0.909797,381890719154923,POCKET
2670,1.886631,9.634268,0.995988,381890739235097,POCKET
2671,1.704672,9.691729,0.517148,381890759315273,POCKET
2672,1.810017,9.873688,0.411803,381890779395447,POCKET
2673,1.781286,9.624691,0.708684,381890799475621,POCKET
2674,2.145205,9.758766,0.603339,381890819555797,POCKET
2675,1.733402,10.189722,0.42138,381890839635971,POCKET
2676,2.03986,9.911995,0.47884,381890859716147,POCKET
2677,2.116474,10.007763,0.363919,381890879796321,POCKET
2678,1.838747,10.141838,0.6608,381890899876495,POCKET
2679,2.011129,10.515334,0.143652,381890919956671,OTHER
2680,2.059013,10.860099,0.067038,381890940036845,OTHER
2681,1.934515,10.812215,0.574608,381890960117021,POCKET
2682,2.27928,10.275913,0.957681,381890980197195,POCKET
2683,2.221819,10.170568,0.804452,381891000277369,POCKET
2684,1.953669,10.247183,1.024718,381891020357545,POCKET
2685,2.317587,10.189722,1.072602,381891040437719,OTHER
2686,2.470816,10.630256,0.794875,381891060517894,OTHER
2687,2.394202,10.43872,0.909797,381891080598069,POCKET
2688,2.719813,10.266336,0.957681,381891100678244,POCKET
2689,2.671929,10.247183,1.484405,381891120758419,OTHER
2690,2.786851,10.208876,1.225831,381891140808077,OTHER
2691,3.026271,9.892841,1.551443,381891160888251,OTHER
2692,2.892196,9.835381,1.493982,381891180968426,OTHER
2693,2.873042,10.026917,0.775721,381891201048601,POCKET
2694,2.604892,9.471462,1.838747,381891221128775,OTHER
2695,3.055001,9.452309,2.451663,381891241208950,OTHER
2696,3.284845,9.576807,1.312023,381891261289125,OTHER
2697,3.380613,9.318233,1.091756,381891281369300,OTHER
2698,3.725378,9.624691,0.814029,381891301449475,OTHER
2699,4.175488,9.548077,0.316035,381891321529649,OTHER
2700,3.907337,8.810662,2.403779,381891341609824,OTHER
2701,4.616021,8.90643,1.723825,381891361689999,OTHER
2702,4.989516,8.724471,0.909797,381891381770174,OTHER
2703,5.420473,8.686164,1.551443,381891401850349,OTHER
2704,5.363012,8.073248,1.972822,381891421930523,OTHER
2705,5.48751,7.49864,1.972822,381891442010698,OTHER
2706,5.784391,7.278373,1.896208,381891462090873,OTHER
2707,6.167464,8.092402,1.302446,381891482140531,OTHER
2708,6.014235,7.603985,1.56102,381891502220705,OTHER
2709,5.516241,6.86657,3.189077,381891522300880,OTHER
2710,5.372589,6.435614,4.003105,381891542381055,OTHER
2711,5.631162,6.359,3.610456,381891562461230,OTHER
2712,5.832275,7.10599,1.762132,381891582541405,OTHER
2713,5.535394,7.757214,1.13964,381891602621580,OTHER
2714,5.449203,7.642292,1.637634,381891622701754,OTHER
2715,4.434062,7.058106,3.361459,381891642781929,OTHER
2716,4.118027,6.991069,3.974375,381891662862104,OTHER
2717,4.165911,7.374141,2.087744,381891682942278,OTHER
2718,3.524265,7.728483,0.488417,381891703022454,OTHER
2719,2.853889,7.029376,3.035848,381891723102628,OTHER
2720,3.083732,7.278373,3.093309,381891743182803,OTHER
2721,3.150769,7.240066,2.25055,381891763232461,OTHER
2722,3.064578,7.623138,1.790863,381891783312636,OTHER
2723,3.083732,7.479486,3.055001,381891803392810,OTHER
2724,2.920926,7.479486,3.39019,381891823472985,OTHER
2725,2.662352,7.268796,3.667917,381891843553160,OTHER
2726,3.150769,7.249643,2.078167,381891863633334,OTHER
2727,1.723825,6.895301,3.514688,381891883713510,OTHER
2728,3.303998,6.464345,3.160346,381891903793684,OTHER
2729,3.20823,6.991069,4.242526,381891923873859,OTHER
2730,2.738967,7.010222,4.443638,381891943954034,OTHER
2731,2.135628,6.83784,4.395754,381891964003692,OTHER
2732,2.375048,7.04853,4.13718,381891984083866,OTHER
2733,2.260126,7.393295,4.884171,381892004164041,OTHER
2734,2.633622,7.307104,6.023811,381892024244216,OTHER
2735,2.873042,7.431602,6.071695,381892044324390,OTHER
2736,2.710236,7.173028,6.186617,381892064404566,OTHER
2737,2.078167,6.732495,6.282385,381892084484740,OTHER
2738,1.963245,6.129156,6.665458,381892104564916,OTHER
2739,0.967257,5.382165,6.780379,381892124645090,OTHER
2740,-2.5187,3.715801,5.947197,381892144725264,OTHER
2741,-3.284845,3.591303,4.194642,381892164805440,OTHER
2742,-0.766145,3.849876,5.525817,381892184885614,OTHER
2743,2.786851,1.790863,5.372589,381892204965790,OTHER
2744,-0.92895,1.877054,5.659893,381892225015447,OTHER
2745,-0.90022,1.991976,5.114015,381892245095622,OTHER
2746,0.517148,1.359907,5.861006,381892265175796,OTHER
2747,1.216254,1.436521,7.144298,381892285255972,OTHER
2748,0.842759,1.493982,8.935161,381892305336146,OTHER
2749,1.005565,1.877054,9.979033,381892325416320,OTHER
2750,2.432509,1.398214,11.473015,381892345496496,OTHER
2751,3.303998,1.340753,13.962984,381892365576670,OTHER
2752,3.275268,1.541866,14.33648,381892385656846,OTHER
2753,3.035848,1.80044,13.397953,381892405737020,OTHER
2754,3.1795,1.608904,13.139379,381892425786678,OTHER
2755,3.102885,1.762132,12.880805,381892445866852,OTHER
2756,2.25055,0.938527,12.50731,381892465947028,OTHER
2757,2.06859,0.641646,12.689269,381892486027202,OTHER
2758,2.30801,0.574608,13.40753,381892506107376,OTHER
2759,2.825158,0.90022,13.417107,381892526187552,OTHER
2760,3.026271,1.091756,12.842498,381892546267726,OTHER
2761,3.016694,1.532289,12.344504,381892566347902,OTHER
2762,2.691083,1.321599,11.961432,381892586428076,OTHER
2763,2.269703,0.90022,10.97502,381892606508251,OTHER
2764,2.011129,0.565032,10.151415,381892626588426,OTHER
2765,1.570596,0.6608,9.959879,381892646668600,OTHER
2766,1.819593,0.325611,9.835381,381892666748776,OTHER
2767,1.771709,-0.038307,9.308656,381892686828950,OTHER
2768,1.857901,-0.545878,9.174581,381892706909125,OTHER
2769,1.101333,-1.13964,9.797073,381892726989300,OTHER
2770,-1.16837,-0.957681,9.021352,381892747069474,OTHER
2771,0.114922,-2.30801,10.362105,381892767149649,OTHER
2772,-0.009577,-2.212242,9.126697,381892787229824,OTHER
2773,3.016694,-2.70066,10.141838,381892807279482,OTHER
2774,3.083732,-1.80044,8.925584,381892827359656,OTHER
2775,2.75812,-2.96881,8.8777,381892847439832,OTHER
2776,2.193089,-3.955221,10.7356,381892867520006,OTHER
2777,1.924938,-3.8403,10.773908,381892887600181,OTHER
2778,1.675941,-2.901772,9.557653,381892907680356,OTHER
2779,1.426944,-2.432509,9.931149,381892927760530,OTHER
2780,1.273715,-2.317587,10.67814,381892947840705,OTHER
2781,1.130063,-1.130063,-7.422025,381892967920880,OTHER
2782,3.064578,5.228937,-65.198898,381892988001055,OTHER
2783,2.748544,0.392649,16.749836,381893008081230,OTHER
2784,0.095768,-0.248997,9.500193,381893028161404,OTHER
2785,-0.191536,-0.411803,9.490616,381893048211062,OTHER
2786,-0.047884,-0.134075,9.77792,381893068291237,OTHER
2787,0,-0.220267,10.160992,381893088371412,OTHER
2788,0.02873,-0.373495,10.419566,381893108451587,OTHER
2789,0,-0.373495,9.969456,381893128531761,OTHER
2790,0,-0.392649,10.25676,381893148611936,OTHER
2791,0.009577,-0.287304,10.103531,381893168692111,OTHER
2792,-0.057461,-0.335188,10.036493,381893188772286,OTHER
2793,0.02873,-0.335188,10.04607,381893208852461,OTHER
2794,0.02873,-0.287304,10.007763,381893228932635,OTHER
2795,0.067038,-0.344765,9.959879,381893249012810,OTHER
2796,-0.038307,-0.373495,10.036493,381893269092985,OTHER
2797,-0.047884,-0.306458,10.04607,381893289173160,OTHER
2798,0,-0.316035,10.007763,381893309253335,OTHER
2799,0.038307,-0.344765,9.988609,381893329333509,OTHER
2800,-0.038307,-0.287304,10.055647,381893349413684,OTHER
2801,-0.019154,-0.363919,10.007763,381893369493859,OTHER
2802,0,-0.335188,9.998186,381893389574033,OTHER
2803,0.086191,-0.354342,10.01734,381893409654209,OTHER
2804,0.038307,-0.277727,10.04607,381893429734383,OTHER
2805,-0.019154,-0.277727,10.007763,381893449814558,OTHER
2806,0.019154,-0.325611,10.055647,381893469894733,OTHER
2807,0.009577,-0.344765,9.998186,381893489974907,OTHER
2808,-0.047884,-0.354342,10.01734,381893510024565,OTHER
2809,-0.02873,-0.316035,9.969456,381893530104740,OTHER
2810,-0.057461,-0.383072,10.065224,381893550184915,OTHER
2811,-0.02873,-0.277727,10.065224,381893570265089,OTHER
2812,0,-0.296881,10.01734,381893590345265,OTHER
2813,0.067038,-0.402226,9.988609,381893610425439,OTHER
2814,-0.019154,-0.363919,10.01734,381893630505614,OTHER
2815,-0.009577,-0.325611,9.979033,381893650585789,OTHER
2816,0.047884,-0.335188,10.036493,381893670665963,OTHER
2817,0.009577,-0.316035,10.007763,381893690746139,OTHER
2818,0.057461,-0.344765,9.979033,381893710826313,OTHER
2819,-0.019154,-0.325611,9.979033,381893730906489,OTHER
2820,0.076614,-0.258574,9.979033,381893750986663,OTHER
2821,0.009577,-0.335188,10.036493,381893771066837,OTHER
2822,-0.009577,-0.354342,10.01734,381893791147013,OTHER
2823,-0.057461,-0.316035,10.04607,381893811227187,OTHER
2824,-0.038307,-0.344765,10.01734,381893831307362,OTHER
2825,0,-0.325611,10.026917,381893851387537,OTHER
2826,-0.02873,-0.344765,10.036493,381893871437195,OTHER
2827,-0.019154,-0.306458,9.988609,381893891517369,OTHER
2828,0.02873,-0.344765,9.998186,381893911597545,OTHER
2829,0.057461,-0.354342,10.036493,381893931677719,OTHER
2830,-0.009577,-0.325611,10.026917,381893951757893,OTHER
2831,-0.047884,-0.325611,10.04607,381893971838069,OTHER
2832,0,-0.335188,10.055647,381893991918243,OTHER
2833,0.02873,-0.277727,10.055647,381894011998418,OTHER
2834,-0.047884,-0.296881,10.036493,381894032078593,OTHER
2835,-0.019154,-0.325611,10.04607,381894052158767,OTHER
2836,-0.02873,-0.335188,9.998186,381894072238943,OTHER
2837,-0.019154,-0.248997,10.026917,381894092319117,OTHER
2838,-0.038307,-0.335188,10.04607,381894112399292,OTHER
2839,-0.038307,-0.296881,10.04607,381894132479467,OTHER
2840,-0.02873,-0.383072,10.026917,381894152559641,OTHER
2841,0.057461,-0.287304,10.007763,381894172639816,OTHER
2842,0,-0.363919,10.036493,381894192719991,OTHER
2843,0.076614,-0.325611,10.01734,381894212800166,OTHER
2844,0.057461,-0.306458,10.007763,381894232880341,OTHER
2845,0.038307,-0.287304,10.036493,381894252929999,OTHER
2846,-0.019154,-0.287304,10.084377,381894273010173,OTHER
2847,0.019154,-0.335188,10.01734,381894292950028,OTHER
2848,-0.019154,-0.287304,9.988609,381894313030203,OTHER
2849,-0.019154,-0.258574,9.979033,381894333110378,OTHER
2850,0.009577,-0.363919,9.979033,381894353190552,OTHER
2851,0,-0.316035,10.04607,381894373270727,OTHER
2852,0.02873,-0.335188,9.998186,381894393350902,OTHER
2853,-0.009577,-0.440533,10.007763,381894413431077,OTHER
2854,-0.019154,-0.344765,10.093954,381894433511251,OTHER
2855,0.009577,-0.335188,9.988609,381894453591426,OTHER
2856,-0.009577,-0.354342,10.065224,381894473641084,OTHER
2857,0.02873,-0.277727,9.998186,381894493721259,OTHER
2858,-0.047884,-0.296881,10.04607,381894513801434,OTHER
2859,-0.02873,-0.277727,10.007763,381894533881608,OTHER
2860,0.02873,-0.354342,9.988609,381894553961783,OTHER
2861,-0.057461,-0.287304,9.959879,381894574041958,OTHER
2862,0,-0.277727,10.04607,381894594122133,OTHER
2863,-0.009577,-0.344765,10.01734,381894614202308,OTHER
2864,-0.009577,-0.277727,10.04607,381894634282482,OTHER
2865,0.038307,-0.383072,10.0748,381894654362657,OTHER
2866,0,-0.344765,9.988609,381894674442832,OTHER
2867,-0.047884,-0.373495,10.01734,381894694523007,OTHER
2868,-0.019154,-0.306458,10.036493,381894714603181,OTHER
2869,0.009577,-0.296881,10.007763,381894734683357,OTHER
2870,-0.009577,-0.296881,9.988609,381894754763531,OTHER
2871,0.047884,-0.354342,10.026917,381894774843706,OTHER
2872,-0.02873,-0.344765,10.04607,381894794923881,OTHER
2873,0.009577,-0.306458,10.036493,381894815004055,OTHER
2874,-0.02873,-0.296881,10.084377,381894835084231,OTHER
2875,-0.009577,-0.325611,9.979033,381894855133888,OTHER
2876,0.038307,-0.325611,10.026917,381894875244579,OTHER
2877,-0.009577,-0.335188,10.01734,381894895324755,OTHER
2878,-0.057461,-0.277727,10.026917,381894915404929,OTHER
2879,0.019154,-0.287304,9.959879,381894935485105,OTHER
2880,0,-0.354342,10.007763,381894955534762,OTHER
2881,-0.038307,-0.335188,9.950302,381894975645453,OTHER
2882,-0.038307,-0.325611,10.036493,381894995695111,OTHER
2883,-0.047884,-0.335188,9.950302,381895015775287,OTHER
2884,-0.019154,-0.344765,10.084377,381895035855461,OTHER
2885,-0.009577,-0.277727,10.01734,381895055935636,OTHER
2886,0.038307,-0.306458,9.998186,381895076015811,OTHER
2887,0.095768,-0.325611,9.988609,381895096095985,OTHER
2888,-0.009577,-0.287304,10.026917,381895116176161,OTHER
2889,-0.009577,-0.325611,10.026917,381895136256335,OTHER
2890,0.009577,-0.277727,10.04607,381895156336509,OTHER
2891,-0.047884,-0.306458,10.04607,381895176416685,OTHER
2892,-0.02873,-0.392649,10.01734,381895196496859,OTHER
2893,-0.086191,-0.306458,9.998186,381895216577035,OTHER
2894,-0.009577,-0.363919,10.026917,381895236657209,OTHER
2895,-0.019154,-0.277727,10.01734,381895256737384,OTHER
2896,0.019154,-0.258574,10.055647,381895276817559,OTHER
2897,0.095768,-0.316035,10.026917,381895296897733,OTHER
2898,-0.009577,-0.344765,10.055647,381895316977908,OTHER
2899,0.057461,-0.354342,10.026917,381895337027566,OTHER
2900,0.038307,-0.354342,10.036493,381895357107741,OTHER
2901,-0.02873,-0.306458,9.959879,381895377187915,OTHER
2902,-0.038307,-0.296881,10.007763,381895397268091,OTHER
2903,-0.038307,-0.316035,10.036493,381895417348265,OTHER
2904,-0.02873,-0.296881,10.026917,381895437428440,OTHER
2905,-0.057461,-0.354342,10.055647,381895457508615,OTHER
2906,0.038307,-0.344765,10.01734,381895477588789,OTHER
2907,-0.047884,-0.306458,10.055647,381895497668964,OTHER
2908,-0.038307,-0.268151,9.979033,381895517749139,OTHER
2909,-0.02873,-0.296881,9.940725,381895537829314,OTHER
2910,-0.02873,-0.344765,9.988609,381895557909489,OTHER
2911,0.02873,-0.287304,10.036493,381895577989663,OTHER
2912,-0.019154,-0.335188,10.026917,381895598069838,OTHER
2913,0,-0.306458,9.969456,381895618119496,OTHER
2914,0.019154,-0.277727,10.01734,381895638199671,OTHER
2915,0,-0.354342,10.007763,381895658279845,OTHER
2916,-0.009577,-0.277727,10.01734,381895678390537,OTHER
2917,0,-0.373495,10.01734,381895698470712,OTHER
2918,0,-0.316035,9.988609,381895718550887,OTHER
2919,0.02873,-0.344765,10.007763,381895738631062,OTHER
2920,0.038307,-0.335188,10.026917,381895758711236,OTHER
2921,0.038307,-0.325611,10.065224,381895778791411,OTHER
2922,0,-0.335188,10.026917,381895798871586,OTHER
2923,-0.019154,-0.296881,9.998186,381895818951761,OTHER
2924,0,-0.354342,10.01734,381895839031936,OTHER
2925,-0.019154,-0.325611,10.026917,381895859112110,OTHER
2926,0,-0.316035,9.950302,381895879192286,OTHER
2927,0.019154,-0.287304,9.998186,381895899272460,OTHER
2928,0.047884,-0.363919,10.01734,381895919352635,OTHER
2929,-0.009577,-0.277727,9.998186,381895939432810,OTHER
2930,-0.009577,-0.316035,10.026917,381895959512984,OTHER
2931,-0.009577,-0.354342,10.055647,381895979593160,OTHER
2932,-0.038307,-0.363919,9.998186,381895999673334,OTHER
2933,-0.009577,-0.316035,9.969456,381896019753508,OTHER
2934,0.038307,-0.344765,9.998186,381896039803166,OTHER
2935,0,-0.316035,9.998186,381896059883342,OTHER
2936,-0.02873,-0.316035,10.036493,381896079963516,OTHER
2937,0.009577,-0.306458,10.084377,381896100043691,OTHER
2938,-0.02873,-0.373495,10.065224,381896120123866,OTHER
2939,0.02873,-0.316035,10.093954,381896140204040,OTHER
2940,-0.019154,-0.344765,9.998186,381896160284216,OTHER
2941,0.009577,-0.344765,10.04607,381896180364390,OTHER
2942,0.009577,-0.306458,9.998186,381896200444564,OTHER
2943,0.02873,-0.344765,10.026917,381896220524740,OTHER
2944,0.02873,-0.296881,10.036493,381896240604914,OTHER
2945,-0.009577,-0.344765,10.026917,381896260685090,OTHER
2946,0.009577,-0.354342,10.103531,381896280765264,OTHER
2947,0,-0.344765,10.007763,381896300845438,OTHER
2948,-0.009577,-0.306458,10.007763,381896320925614,OTHER
2949,0.009577,-0.373495,9.950302,381896340975272,OTHER
2950,-0.038307,-0.316035,10.026917,381896361055446,OTHER
2951,0.019154,-0.316035,10.026917,381896381135621,OTHER
2952,-0.047884,-0.335188,10.026917,381896401215796,OTHER
2953,-0.009577,-0.325611,10.055647,381896421295970,OTHER
2954,0,-0.306458,10.007763,381896441376146,OTHER
2955,-0.009577,-0.316035,10.01734,381896461456320,OTHER
2956,-0.019154,-0.306458,10.01734,381896481536495,OTHER
2957,-0.009577,-0.325611,10.065224,381896501616670,OTHER
2958,0.019154,-0.296881,9.998186,381896521696844,OTHER
2959,0.057461,-0.354342,9.950302,381896541777020,OTHER
2960,-0.019154,-0.306458,10.036493,381896561857194,OTHER
2961,-0.009577,-0.277727,9.940725,381896581937369,OTHER
2962,0.009577,-0.306458,10.055647,381896602017544,OTHER
2963,-0.019154,-0.306458,10.04607,381896622097718,OTHER
2964,-0.02873,-0.325611,9.988609,381896642177893,OTHER
2965,-0.038307,-0.383072,9.969456,381896662258068,OTHER
2966,0.019154,-0.287304,10.055647,381896682338243,OTHER
2967,0,-0.354342,10.04607,381896702418418,OTHER
2968,-0.038307,-0.258574,10.084377,381896722498592,OTHER
2969,0,-0.373495,10.036493,381896742578767,OTHER
2970,-0.038307,-0.316035,10.01734,381896762658942,OTHER
2971,-0.047884,-0.316035,9.998186,381896782739117,OTHER
2972,-0.009577,-0.344765,10.065224,381896802819291,OTHER
2973,-0.02873,-0.306458,9.998186,381896822899466,OTHER
2974,-0.019154,-0.373495,10.036493,381896842979641,OTHER
2975,-0.009577,-0.354342,10.007763,381896863059816,OTHER
2976,-0.02873,-0.363919,9.998186,381896883139991,OTHER
2977,-0.02873,-0.268151,9.979033,381896903220165,OTHER
2978,0.009577,-0.335188,10.065224,381896923300340,OTHER
2979,-0.009577,-0.344765,10.036493,381896943380515,OTHER
2980,-0.067038,-0.354342,10.036493,381896963460690,OTHER
2981,0,-0.316035,10.036493,381896983540865,OTHER
2982,-0.019154,-0.335188,10.026917,381897003621039,OTHER
2983,-0.009577,-0.316035,9.969456,381897023701215,OTHER
2984,0.02873,-0.277727,9.998186,381897043750872,OTHER
2985,0,-0.296881,10.084377,381897063831047,OTHER
2986,-0.009577,-0.277727,10.055647,381897083911221,OTHER
2987,0.047884,-0.335188,10.055647,381897103991397,OTHER
2988,-0.02873,-0.344765,10.026917,381897124071571,OTHER
2989,-0.02873,-0.325611,10.01734,381897144151746,OTHER
2990,-0.02873,-0.344765,10.01734,381897164231921,OTHER
2991,-0.009577,-0.335188,10.065224,381897184312095,OTHER
2992,-0.038307,-0.335188,10.026917,381897204392271,OTHER
2993,-0.02873,-0.316035,10.026917,381897224472445,OTHER
2994,-0.02873,-0.316035,10.007763,381897244552619,OTHER
2995,-0.038307,-0.383072,10.026917,381897264632795,OTHER
2996,0.009577,-0.296881,10.065224,381897284682453,OTHER
2997,-0.047884,-0.277727,10.04607,381897304762627,OTHER
2998,-0.047884,-0.296881,9.969456,381897324842802,OTHER
2999,0.019154,-0.344765,9.988609,381897344922977,OTHER
3000,-0.067038,-0.287304,10.026917,381897365003151,OTHER
3001,0,-0.296881,10.01734,381897385083327,OTHER
3002,0,-0.268151,10.007763,381897405163501,OTHER
3003,-0.019154,-0.325611,10.04607,381897425243675,OTHER
3004,-0.009577,-0.306458,10.01734,381897445323851,OTHER
3005,0.019154,-0.363919,10.01734,381897465404025,OTHER
3006,-0.038307,-0.316035,10.0748,381897485484201,OTHER
3007,0,-0.287304,9.979033,381897505564375,OTHER
3008,0,-0.316035,10.01734,381897525614033,OTHER
3009,0.02873,-0.277727,10.007763,381897545694207,OTHER
3010,0,-0.268151,10.007763,381897565774383,OTHER
3011,0,-0.316035,9.998186,381897585854557,OTHER
3012,-0.057461,-0.354342,10.007763,381897605934733,OTHER
3013,0,-0.335188,10.026917,381897626014907,OTHER
3014,0.038307,-0.373495,10.0748,381897646095081,OTHER
3015,0.047884,-0.316035,9.998186,381897666175257,OTHER
3016,0,-0.287304,9.988609,381897686255431,OTHER
3017,0.009577,-0.344765,10.026917,381897706335606,OTHER
3018,0.02873,-0.344765,10.036493,381897726415781,OTHER
3019,0.02873,-0.296881,10.026917,381897746495955,OTHER
3020,-0.038307,-0.335188,10.04607,381897766576131,OTHER
3021,-0.009577,-0.287304,10.01734,381897786625789,OTHER
3022,0.02873,-0.306458,10.065224,381897806705963,OTHER
3023,0.009577,-0.354342,10.026917,381897826786137,OTHER
3024,0,-0.344765,9.998186,381897846866313,OTHER
3025,-0.086191,-0.287304,10.026917,381897866946487,OTHER
3026,-0.019154,-0.316035,9.998186,381897887026662,OTHER
3027,-0.009577,-0.335188,9.979033,381897907106837,OTHER
3028,-0.057461,-0.335188,9.998186,381897927187011,OTHER
3029,0.02873,-0.316035,10.01734,381897947267187,OTHER
3030,-0.067038,-0.316035,10.093954,381897967347361,OTHER
3031,-0.009577,-0.287304,10.065224,381897987427536,OTHER
3032,-0.009577,-0.354342,10.04607,381898007507711,OTHER
3033,0,-0.306458,10.007763,381898027587886,OTHER
3034,0,-0.296881,9.998186,381898047668060,OTHER
3035,0.009577,-0.363919,9.988609,381898067748235,OTHER
3036,0.009577,-0.306458,10.036493,381898087828410,OTHER
3037,-0.009577,-0.335188,10.026917,381898107908585,OTHER
3038,0,-0.268151,10.026917,381898127988760,OTHER
3039,-0.019154,-0.287304,9.988609,381898148068934,OTHER
3040,0.086191,-0.354342,10.04607,381898168149109,OTHER
3041,0.009577,-0.335188,9.979033,381898188229284,OTHER
3042,-0.009577,-0.277727,9.998186,381898208309459,OTHER
3043,-0.02873,-0.325611,9.979033,381898228389634,OTHER
3044,0.02873,-0.344765,9.988609,381898248469808,OTHER
3045,-0.009577,-0.296881,10.026917,381898268549983,OTHER
3046,-0.009577,-0.287304,10.007763,381898288630158,OTHER
3047,-0.067038,-0.325611,10.036493,381898308710332,OTHER
3048,-0.038307,-0.354342,9.988609,381898328790508,OTHER
3049,0.038307,-0.287304,10.036493,381898348870682,OTHER
3050,-0.009577,-0.287304,10.007763,381898368950857,OTHER
3051,-0.134075,-0.306458,10.007763,381898389061548,OTHER
3052,-0.02873,-0.277727,9.988609,381898409141724,OTHER
3053,-0.038307,-0.296881,10.04607,381898429221898,OTHER
3054,0.019154,-0.316035,10.036493,381898449302074,OTHER
3055,-0.019154,-0.287304,9.873688,381898469382248,OTHER
3056,-0.038307,-0.277727,10.036493,381898489462422,OTHER
3057,0.009577,-0.220267,10.04607,381898509542598,OTHER
3058,0.612916,0.430956,9.998186,381898529622772,OTHER
3059,1.101333,0.02873,10.007763,381898549702947,OTHER
3060,1.13964,-0.852336,9.816227,381898569783122,OTHER
3061,0.076614,-1.130063,9.979033,381898589863296,OTHER
3062,-0.181959,-1.455675,10.189722,381898609943472,OTHER
3063,-0.229843,-1.331176,10.28549,381898630023646,OTHER
3064,-0.335188,-2.020706,10.362105,381898650103821,OTHER
3065,-0.402226,-2.011129,10.266336,381898670183996,OTHER
3066,-1.015141,-2.422932,10.237606,381898690264171,OTHER
3067,-0.229843,-2.5187,10.582372,381898710344345,OTHER
3068,1.359907,-2.375048,11.061212,381898730424520,OTHER
3069,4.022259,-1.982399,12.066776,381898750504695,OTHER
3070,5.90889,-1.053449,12.076353,381898770584870,OTHER
3071,7.757214,-0.6608,12.239159,381898790665045,OTHER
3072,7.163452,-0.785298,11.84651,381898810745219,OTHER
3073,7.182605,-0.976834,11.022904,381898830825394,OTHER
3074,5.497087,-0.804452,10.544065,381898850905569,OTHER
3075,5.410896,-0.191536,10.639832,381898870985744,OTHER
3076,5.6982,1.024718,9.835381,381898891065919,OTHER
3077,5.075707,1.714248,9.634268,381898911146093,OTHER
3078,4.060566,2.48997,8.724471,381898931226268,OTHER
3079,4.721366,3.131616,8.207323,381898951306443,OTHER
3080,4.520253,3.792415,8.494628,381898971386617,OTHER
3081,6.378153,4.788404,8.207323,381898991466793,OTHER
3082,6.789956,4.874595,7.153875,381899011546967,OTHER
3083,6.502652,4.76925,7.029376,381899031627142,OTHER
3084,6.349423,4.893748,6.59842,381899051707317,OTHER
3085,5.707777,4.568137,6.397307,381899071787491,OTHER
3086,5.142745,4.156334,6.502652,381899091867667,OTHER
3087,5.439626,4.127604,5.928043,381899111947841,OTHER
3088,5.650316,4.29041,6.042965,381899131997499,OTHER
3089,5.93762,4.481946,5.956774,381899152077673,OTHER
3090,5.190629,4.204218,6.14831,381899172157849,OTHER
3091,4.472369,4.252102,7.192182,381899192238023,OTHER
3092,4.702212,4.414908,6.770802,381899212318198,OTHER
3093,4.510676,4.13718,6.588843,381899232398373,OTHER
