id,ax,ay,az
0,2.231395959854126,9.279925346374512,-0.49799394607543945
1,1.7908629179000854,9.366117477416992,-0.1628057211637497
2,1.522712230682373,9.605537414550781,-1.4269442558288574
3,1.5131354331970215,9.672574996948242,-0.6320692300796509
4,1.6950948238372803,9.586383819580078,0.28730419278144836
5,1.7142484188079834,9.423578262329102,0.019153613597154617
6,1.7142484188079834,9.433155059814453,-0.49799394607543945
7,1.599326729774475,9.423578262329102,-0.7086837291717529
8,1.6855180263519287,9.442731857299805,-0.5363011956214905
9,1.8195933103561401,9.481039047241211,-0.20111294090747833
10,1.886630892753601,9.490615844726562,-0.09576806426048279
11,1.6855180263519287,9.490615844726562,-0.3734954595565796
12,1.5418659448623657,9.519346237182617,-0.5554547905921936
13,1.6663644313812256,9.53849983215332,-0.507570743560791
14,1.7046716213226318,9.500192642211914,-0.47884035110473633
15,1.742978811264038,9.500192642211914,-0.4118026793003082
16,1.6855180263519287,9.433155059814453,-0.45010992884635925
17,1.742978811264038,9.528923034667969,-0.4596867263317108
18,1.7812861204147339,9.433155059814453,-0.4692635238170624
19,1.7046716213226318,9.452308654785156,-0.4884171485900879
20,1.7046716213226318,9.490615844726562,-0.5363011956214905
21,1.7334020137786865,9.461885452270508,-0.507570743560791
22,1.6759412288665771,9.442731857299805,-0.4405331015586853
23,1.6855180263519287,9.509769439697266,-0.5554547905921936
24,1.656787633895874,9.500192642211914,-0.6416460275650024
25,1.7046716213226318,9.53849983215332,-0.5937620401382446
26,1.656787633895874,9.452308654785156,-0.507570743560791
27,1.7908629179000854,9.490615844726562,-0.6033388376235962
28,1.7334020137786865,9.490615844726562,-0.5171475410461426
29,1.7334020137786865,9.47146224975586,-0.6033388376235962
30,1.7717092037200928,9.481039047241211,-0.5650315880775452
31,1.7621324062347412,9.423578262329102,-0.6607996821403503
32,1.7717092037200928,9.500192642211914,-0.6416460275650024
33,1.742978811264038,9.442731857299805,-0.6512228846549988
34,1.8100165128707886,9.41400146484375,-0.6416460275650024
35,1.742978811264038,9.509769439697266,-0.6799532771110535
36,1.7908629179000854,9.500192642211914,-0.6799532771110535
37,1.7812861204147339,9.461885452270508,-0.689530074596405
38,1.656787633895874,9.452308654785156,-0.6991068720817566
39,1.647210717201233,9.47146224975586,-0.6703764796257019
40,1.6663644313812256,9.519346237182617,-0.6991068720817566
41,1.6280571222305298,9.452308654785156,-0.7086837291717529
42,1.656787633895874,9.500192642211914,-0.6991068720817566
43,1.6663644313812256,9.500192642211914,-0.7469909191131592
