id,ax,ay,az
0,-0.4118026793003082,0.40222588181495667,11.15697956085205
1,-0.6033388376235962,0.6320692300796509,11.60708999633789
2,-0.28730419278144836,0.8236053586006165,11.434707641601562
3,-0.3734954595565796,0.9289502501487732,11.396400451660156
4,-0.6224924325942993,1.1971008777618408,11.30063247680664
5,-0.47884035110473633,1.359906554222107,11.15697956085205
6,-0.40222588181495667,1.4748282432556152,10.84094524383545
7,-0.2777273952960968,1.944091796875,10.390835762023926
8,0.05746084079146385,2.298433542251587,10.333374977111816
9,0.05746084079146385,2.2888567447662354,10.036493301391602
10,-0.2298433631658554,2.4420857429504395,9.557653427124023
11,-0.4405331015586853,2.585737943649292,9.165003776550293
12,-0.507570743560791,2.911349296569824,8.638279914855957
13,0.08619125932455063,2.959233283996582,8.9064302444458
14,0.14365209639072418,2.9496564865112305,8.983044624328613
15,0.23942017555236816,2.82515811920166,8.983044624328613
16,0.15322890877723694,2.691082715988159,9.14585018157959
17,0.1149216815829277,2.4899697303771973,9.308655738830566
18,-0.019153613597154617,2.365471363067627,9.509769439697266
19,0.047884032130241394,2.1739351749420166,9.806650161743164
20,0.047884032130241394,1.9249382019042969,9.96945571899414
21,-0.028730420395731926,1.8483237028121948,10.218452453613281
22,0.09576806426048279,1.7621324062347412,10.35252857208252
23,0.047884032130241394,1.8195933103561401,11.84650993347168
24,0.05746084079146385,1.8770540952682495,12.67011547088623
25,0.10534487664699554,1.3311761617660522,9.490615844726562
26,-0.6607996821403503,1.9823989868164062,8.772355079650879
27,0.019153613597154617,1.9632453918457031,8.667010307312012
28,0.3064578175544739,1.9536685943603516,9.883264541625977
29,0.05746084079146385,1.8291701078414917,10.448296546936035
30,-0.13407529890537262,1.8387469053268433,9.27034854888916
31,-0.009576806798577309,1.7142484188079834,9.241618156433105
32,0.1628057211637497,1.6950948238372803,9.835380554199219
33,0.028730420395731926,1.6376339197158813,9.892841339111328
34,0.05746084079146385,1.5418659448623657,9.691728591918945
35,0.05746084079146385,1.5897499322891235,9.768342971801758
36,0.019153613597154617,1.5322890281677246,9.825803756713867
37,0.019153613597154617,1.50355863571167,9.883264541625977
38,0.05746084079146385,1.50355863571167,9.720458984375
39,0.06703764945268631,1.50355863571167,9.615114212036133
40,0.10534487664699554,1.4077905416488647,9.672574996948242
41,0.2298433631658554,1.4077905416488647,9.66299819946289
42,-0.019153613597154617,1.292868971824646,9.557653427124023
43,0.08619125932455063,1.1971008777618408,9.47146224975586
44,0.0,1.091755986213684,9.634267807006836
45,1.6759412288665771,-0.40222588181495667,9.90241813659668
46,1.886630892753601,-0.3447650372982025,9.96945571899414
47,-1.0438719987869263,-3.3231520652770996,9.548076629638672
48,2.518700122833252,0.40222588181495667,19.7377986907959
49,-2.030282974243164,1.5322890281677246,7.929595947265625
50,2.0877439975738525,-1.2641384601593018,11.252747535705566
51,4.587290287017822,-1.9919757843017578,10.620678901672363
52,0.8906430602073669,-1.6280571222305298,10.342951774597168
53,-1.0055646896362305,-1.2545616626739502,9.615114212036133
54,-0.7469909191131592,-1.2737152576446533,9.825803756713867
55,-0.12449848651885986,-1.4460978507995605,10.218452453613281
56,0.20111294090747833,0.06703764945268631,8.925583839416504
57,-0.14365209639072418,-1.0630255937576294,9.710882186889648
58,0.5363011956214905,-1.015141487121582,9.84495735168457
59,1.158793568611145,-0.9672574996948242,9.806650161743164
60,0.6512228846549988,-1.2641384601593018,9.959878921508789
61,0.4118026793003082,-1.4939818382263184,10.256759643554688
62,0.5746083855628967,-1.7812861204147339,9.84495735168457
63,0.5363011956214905,-1.9057846069335938,9.959878921508789
64,0.8331822156906128,-2.049436569213867,9.864110946655273
65,0.6607996821403503,-2.604891538619995,8.983044624328613
66,0.7182605266571045,-2.7293899059295654,12.018892288208008
67,0.8331822156906128,-3.179499864578247,10.975020408630371
68,0.7469909191131592,-3.6966474056243896,9.548076629638672
69,1.216254472732544,-3.936067581176758,10.304644584655762
70,1.3694833517074585,-3.821146011352539,9.77791976928711
71,1.2066776752471924,-4.242525577545166,10.553641319274902
72,1.522712230682373,-4.079719543457031,10.093954086303711
73,1.9823989868164062,-3.801992416381836,9.433155059814453
74,2.097320795059204,-3.5721490383148193,9.184157371520996
75,2.2409727573394775,-3.44765043258667,8.638279914855957
76,2.2409727573394775,-3.399766445159912,8.504204750061035
77,1.6759412288665771,-3.88818359375,8.370129585266113
78,2.3750481605529785,-4.185064792633057,8.427590370178223
79,4.63517427444458,-3.4189200401306152,8.992621421813965
80,5.305551052093506,-2.7964274883270264,9.126696586608887
81,5.07570743560791,-2.9305028915405273,8.810662269592285
82,3.8977603912353516,-3.5051112174987793,8.695740699768066
83,3.093308687210083,-4.347870349884033,8.40843677520752
84,4.050989151000977,-4.462791919708252,8.283937454223633
85,4.960785865783691,-4.1180267333984375,8.169015884399414
86,5.583278179168701,-3.600879430770874,7.795520782470703
87,5.659893035888672,-3.7636849880218506,7.058106422424316
88,4.6734819412231445,-4.462791919708252,6.981492042541504
89,4.865017890930176,-4.874594688415527,6.8378400802612305
90,5.525817394256592,-4.4723687171936035,5.966350555419922
91,5.95677375793457,-4.271255970001221,5.152322292327881
92,5.803544998168945,-4.730942726135254,4.941632270812988
93,6.205770969390869,-4.76924991607666,5.937620162963867
94,6.349422931671143,-4.941632270812988,5.161899089813232
95,6.780379295349121,-4.941632270812988,4.865017890930176
96,7.565677165985107,-4.8937482833862305,5.200206279754639
97,7.469909191131592,-4.95120906829834,4.817133903503418
98,7.115567684173584,-5.228936672210693,3.974374771118164
99,7.297526836395264,-5.123591423034668,3.974374771118164
100,7.479485988616943,-5.200206279754639,3.160346269607544
101,7.987056732177734,-5.104437828063965,2.978386878967285
102,8.360552787780762,-5.2480902671813965,3.3901896476745605
103,8.47547435760498,-5.4013190269470215,3.466804027557373
104,8.236053466796875,-5.430049419403076,2.75812029838562
105,8.14028549194336,-5.477933406829834,2.1930887699127197
106,8.379706382751465,-5.612008571624756,1.9823989868164062
107,8.772355079650879,-5.20978307723999,1.9728221893310547
108,8.580819129943848,-4.999093055725098,1.8579005002975464
109,8.159439086914062,-5.20978307723999,1.8770540952682495
110,7.996633529663086,-5.315127849578857,2.1356279850006104
111,8.389283180236816,-5.315127849578857,2.1356279850006104
112,8.216899871826172,-5.477933406829834,1.9153614044189453
113,8.159439086914062,-5.640739440917969,2.078166961669922
114,7.8529815673828125,-6.100425720214844,2.097320795059204
115,8.08282470703125,-6.205770969390869,2.0398597717285156
116,8.312667846679688,-6.090848922729492,1.7717092037200928
117,7.738059997558594,-6.282385349273682,1.4939818382263184
118,7.33583402633667,-6.244078159332275,1.3311761617660522
119,4.750096321105957,-7.95832633972168,-0.17238251864910126
120,5.947196960449219,-7.268796443939209,-2.470816135406494
121,5.602431774139404,-7.805097579956055,-3.44765043258667
122,6.540958881378174,-7.105990409851074,-0.6607996821403503
123,7.910442352294922,-7.862558364868164,1.5610195398330688
124,8.762778282165527,-8.580819129943848,2.9017724990844727
125,7.632715225219727,-9.749189376831055,3.2752678394317627
126,7.240066051483154,-10.036493301391602,1.7334020137786865
127,7.4316020011901855,-8.820239067077637,-0.181959331035614
128,8.015787124633789,-7.929595947265625,-1.0438719987869263
129,7.718906402587891,-7.757213592529297,0.8044517636299133
130,9.21288776397705,-7.048529624938965,2.9017724990844727
131,8.255207061767578,-7.067683219909668,4.20421838760376
132,7.642292022705078,-6.856993675231934,5.3342814445495605
133,7.422025203704834,-6.493074893951416,1.6376339197158813
134,6.234501361846924,-5.200206279754639,-0.13407529890537262
135,5.1810526847839355,-4.692635536193848,-1.3886369466781616
136,4.501099109649658,-4.51067590713501,-6.3302693367004395
137,5.4875102043151855,-4.414907932281494,-1.7334020137786865
138,6.57926607131958,-5.353435039520264,0.4118026793003082
139,7.575253963470459,-6.100425720214844,1.1013327836990356
140,7.46033239364624,-5.861005783081055,-0.15322890877723694
141,6.828263282775879,-6.167463779449463,-0.5746083855628967
142,6.799532890319824,-6.291962146759033,-1.0438719987869263
143,7.010222434997559,-6.6846113204956055,-0.38307225704193115
144,7.268796443939209,-7.086836814880371,1.4748282432556152
145,6.6846113204956055,-7.182605266571045,2.4229321479797363
146,6.387730121612549,-6.866570472717285,2.5761611461639404
147,6.617573261260986,-7.1251444816589355,0.5650315880775452
148,6.8378400802612305,-7.565677165985107,-1.4748282432556152
149,6.9240312576293945,-7.747636795043945,-0.5937620401382446
150,6.809109687805176,-7.948749542236328,0.363918662071228
151,6.789956092834473,-7.95832633972168,0.5650315880775452
152,6.301538944244385,-8.149862289428711,0.3256114423274994
153,6.253654956817627,-8.360552787780762,-0.1628057211637497
154,6.320692539215088,-8.015787124633789,-0.4405331015586853
155,6.3973069190979,-8.169015884399414,0.07661445438861847
156,6.636727333068848,-8.504204750061035,-0.1149216815829277
157,6.464344501495361,-8.20732307434082,-0.3256114423274994
158,6.110002517700195,-8.188169479370117,-0.23942017555236816
159,6.1770405769348145,-8.149862289428711,-0.49799394607543945
160,5.928043365478516,-8.236053466796875,-0.545877993106842
161,5.9088897705078125,-8.245630264282227,-0.5650315880775452
162,6.224924564361572,-8.59997272491455,-0.35434186458587646
163,4.999093055725098,-8.370129585266113,-1.3311761617660522
164,5.870582580566406,-8.446743965148926,-0.07661445438861847
165,5.95677375793457,-8.47547435760498,-0.40222588181495667
166,6.205770969390869,-8.437167167663574,-0.4213795065879822
167,6.215347766876221,-8.446743965148926,-0.4405331015586853
168,5.410895824432373,-8.456320762634277,-0.4213795065879822
169,5.774814605712891,-8.542511940002441,-0.47884035110473633
170,5.832275390625,-8.485051155090332,-0.5267243981361389
171,5.544970989227295,-8.33182144165039,-0.4118026793003082
172,5.832275390625,-8.063671112060547,-0.43095630407333374
173,5.631162166595459,-8.245630264282227,-0.49799394607543945
174,5.305551052093506,-8.53293514251709,-0.3926490843296051
175,4.797980308532715,-7.843404769897461,-0.9385270476341248
176,4.865017890930176,-7.374141216278076,-0.9193734526634216
177,4.252102375030518,-7.51779317855835,-1.3407529592514038
178,4.127603530883789,-7.738059997558594,-1.235408067703247
179,4.443638324737549,-7.862558364868164,1.1971008777618408
180,3.801992416381836,-7.565677165985107,-0.4118026793003082
181,2.892195701599121,-7.939172744750977,-2.011129379272461
182,2.183511972427368,-8.26478385925293,-1.5131354331970215
183,2.3080103397369385,-7.680599212646484,-0.9385270476341248
184,2.9305028915405273,-7.632715225219727,-0.12449848651885986
185,3.466804027557373,-6.885724067687988,0.43095630407333374
186,3.2848446369171143,-7.0772600173950195,0.5937620401382446
187,2.892195701599121,-6.560112476348877,1.0534487962722778
188,9.299078941345215,-12.516886711120605,-0.047884032130241394
189,10.60152530670166,-22.59168815612793,-0.6033388376235962
190,1.742978811264038,-21.241357803344727,0.5937620401382446
191,3.821146011352539,-5.698200225830078,-0.7661445140838623
192,4.4532151222229,-6.9240312576293945,-1.7334020137786865
193,5.094861030578613,-8.78193187713623,0.181959331035614
194,5.726930618286133,-8.743624687194824,0.45010992884635925
195,5.104437828063965,-8.96389102935791,0.8044517636299133
196,5.631162166595459,-8.552088737487793,0.6703764796257019
197,5.717353820800781,-8.65743350982666,0.3926490843296051
198,5.822698593139648,-8.705317497253418,0.35434186458587646
199,5.889736175537109,-8.456320762634277,0.3064578175544739
200,5.535394191741943,-8.40843677520752,0.5363011956214905
201,5.688623428344727,-7.948749542236328,0.3064578175544739
202,5.506663799285889,-7.747636795043945,0.4692635238170624
203,5.525817394256592,-7.65186882019043,0.23942017555236816
204,5.20978307723999,-7.996633529663086,-0.363918662071228
205,5.592854976654053,-7.632715225219727,-0.4213795065879822
206,5.889736175537109,-7.565677165985107,0.009576806798577309
207,5.363011837005615,-7.766790390014648,0.22026655077934265
208,5.736507415771484,-7.536946773529053,0.2585737705230713
209,5.497087001800537,-7.833827972412109,0.2777273952960968
210,5.841852188110352,-7.374141216278076,0.13407529890537262
211,5.631162166595459,-7.8529815673828125,0.3256114423274994
212,5.985504150390625,-7.805097579956055,0.2777273952960968
213,6.004657745361328,-7.594407558441162,0.3926490843296051
214,5.717353820800781,-7.833827972412109,0.2106897532939911
215,5.822698593139648,-7.738059997558594,-0.07661445438861847
216,5.564124584197998,-7.948749542236328,0.23942017555236816
217,5.276820659637451,-8.159439086914062,0.31603461503982544
218,5.832275390625,-7.891288757324219,-0.10534487664699554
219,5.918466567993164,-7.747636795043945,-0.2968810200691223
220,5.449203014373779,-7.920019149780273,-0.2106897532939911
221,4.558559894561768,-7.996633529663086,-0.38307225704193115
222,4.491522312164307,-7.891288757324219,-0.8140285611152649
223,7.086836814880371,-7.412448406219482,-1.6950948238372803
224,7.058106422424316,-7.469909191131592,1.1683704853057861
225,7.603984832763672,-7.479485988616943,-0.43095630407333374
226,6.339846134185791,-7.51779317855835,-1.6663644313812256
227,6.004657745361328,-7.422025203704834,-1.4460978507995605
228,6.100425720214844,-7.46033239364624,-0.8331822156906128
229,6.167463779449463,-7.383718013763428,-0.3256114423274994
230,6.291962146759033,-7.508216381072998,-0.3447650372982025
231,6.368576526641846,-7.4986395835876465,-0.33518823981285095
232,6.732495307922363,-7.393294811248779,-0.5554547905921936
233,6.828263282775879,-7.412448406219482,-0.4405331015586853
234,6.732495307922363,-7.33583402633667,-0.507570743560791
235,6.694188117980957,-7.086836814880371,-0.6416460275650024
236,6.885724067687988,-6.789956092834473,-0.028730420395731926
237,6.885724067687988,-6.780379295349121,0.8523358106613159
238,6.655880928039551,-6.598419666290283,0.545877993106842
239,7.201758861541748,-6.71334171295166,0.727837324142456
240,7.814674377441406,-6.780379295349121,0.9193734526634216
241,7.450755596160889,-6.8378400802612305,0.9672574996948242
242,7.1251444816589355,-6.694188117980957,0.9672574996948242
243,7.249642848968506,-6.828263282775879,1.3694833517074585
244,8.255207061767578,-6.655880928039551,2.0015525817871094
245,8.33182144165039,-6.703764915466309,1.9823989868164062
246,7.977479934692383,-6.856993675231934,1.9536685943603516
247,7.690176010131836,-6.464344501495361,1.800439715385437
248,7.364564418792725,-5.995080947875977,1.944091796875
249,7.546523571014404,-5.468356609344482,2.2218191623687744
250,7.671022415161133,-5.238513469696045,2.7102363109588623
251,7.824251174926758,-5.161899089813232,2.9496564865112305
252,8.236053466796875,-5.123591423034668,3.2848446369171143
253,8.226476669311523,-5.008669853210449,3.19865345954895
254,8.398859977722168,-4.663905143737793,3.265691041946411
