-1.7932571,1.6005238,9.503783,4812692749958,OTHER,
-1.4389153,2.0925324,10.460267,4812713687750,OTHER,
-0.7074866,2.5067291,11.075577,4812735548083,OTHER,
-1.1180922,2.1200657,10.33936,4812756640667,OTHER,
-1.5346833,1.8662802,9.210494,4812776832417,OTHER,
-1.5861586,2.0518308,8.677784,4812799987083,OTHER,
-1.210269,2.2996306,9.283517,4812820328833,OTHER,
-1.127669,2.2373815,9.952697,4812842595333,OTHER,
-1.328782,1.958457,9.702502,4812863849375,OTHER,
-1.436521,1.9524715,9.360131,4812884233125,OTHER,
-1.4305356,2.0171149,9.15423,4812905893792,OTHER,
-1.2761095,2.0338743,9.26556,4812927275458,OTHER,
-1.2114661,2.099715,9.391256,4812947861292,OTHER,
-1.2689269,2.088941,9.490616,4812969270750,OTHER,
-1.4856021,1.9847932,9.473856,4812991250500,OTHER,
-1.484405,1.9632454,9.572019,4813011405333,OTHER,
-1.389834,2.0721815,9.722853,4813032469958,OTHER,
-1.3036429,2.1021092,9.672575,4813053971917,OTHER,
-1.3563153,2.1452048,9.569624,4813074422875,OTHER,
-1.3874398,2.0829554,9.61272,4813095063750,OTHER,
-1.3718776,2.0578163,9.661801,4813117357625,OTHER,
-1.5298948,2.054225,9.770737,4813137872208,OTHER,
-1.4628572,2.0135236,9.77792,4813159325042,OTHER,
-1.3934253,2.1045034,9.643845,4813182151000,OTHER,
-1.5801731,2.0626047,9.476251,4813203277250,OTHER,
-1.7130513,1.8614918,9.329007,4813222792000,OTHER,
-1.9608512,1.8710686,9.618706,4813244176042,OTHER,
-2.099715,1.7896658,10.084377,4813263243167,OTHER,
-1.6053122,1.638831,9.975441,4813285074584,OTHER,
-1.0785879,1.5873557,9.874885,4813306558500,OTHER,
-0.8822633,2.0649989,9.746795,4813327801417,OTHER,
-0.6967127,2.2038627,9.427169,4813348427500,OTHER,
-1.0977415,2.1823149,9.394848,4813371985125,OTHER,
-1.0642227,2.1045034,9.464279,4813391731292,OTHER,
-1.1109096,2.0721815,9.295488,4813413180375,OTHER,
-1.7250223,2.0829554,9.255983,4813434057042,OTHER,
-1.9153614,1.8459295,9.246407,4813454498542,OTHER,
-1.5227122,1.7633295,10.01734,4813475998709,OTHER,
-1.1336545,1.638831,11.124659,4813496777417,OTHER,
-1.2354081,1.3479356,11.0695915,4813517460375,OTHER,
-1.4544775,1.4221559,10.481815,4813538619584,OTHER,
-1.5813702,1.4796166,9.892841,4813560314334,OTHER,
-1.5634137,1.4939818,9.490616,4813580529834,OTHER,
-1.6364368,1.5023615,9.448717,4813602028667,OTHER,
-1.4460979,1.377863,9.922769,4813625183500,OTHER,
-1.4437037,1.4053963,10.125079,4813645978834,OTHER,
-1.6172832,1.2940661,9.884461,4813668485084,OTHER,
-1.7980455,1.364695,9.446322,4813690881417,OTHER,
-1.8926164,1.4999673,9.2547865,4813711106875,OTHER,
-1.8207904,1.5705963,9.271546,4813731988584,OTHER,
-1.851915,1.4951789,9.738416,4813754278125,OTHER,
-1.7956513,1.3850456,10.127473,4813773254417,OTHER,
-1.7429788,1.5334862,10.052056,4813795085750,OTHER,
-1.614889,1.7405846,9.745598,4813816633084,OTHER,
-1.6089035,1.827973,9.419987,4813836576625,OTHER,
-1.6005238,1.8794483,9.504981,4813858086376,OTHER,
-1.6950948,1.8363527,9.509769,4813879863292,OTHER,
-1.757344,1.7980455,9.783905,4813899337126,OTHER,
-1.7010803,1.7465701,10.000581,4813921493501,OTHER,
-1.6687586,1.7848774,9.988609,4813941156126,OTHER,
-1.7226281,1.8579005,9.800665,4813961981376,OTHER,
-1.6938977,1.8794483,9.818622,4813982819084,OTHER,
-1.6687586,1.8770541,9.68694,4814004758542,OTHER,
-1.685518,1.9057846,9.562442,4814026494542,OTHER,
-1.5933412,2.0027497,9.606734,4814046162584,OTHER,
-1.423353,2.0039468,9.871294,4814068197917,OTHER,
-1.2485762,2.03148,10.070012,4814088984292,OTHER,
-1.3144168,2.0709844,9.939528,4814111178001,OTHER,
-1.4089876,2.0398598,9.655815,4814133656584,OTHER,
-1.4209588,2.0745757,9.399636,4814152926667,OTHER,
-1.3611037,2.1296425,9.39365,4814172774042,OTHER,
-1.2856863,2.0733786,9.44752,4814194521667,OTHER,
-1.2413936,2.0817583,9.545682,4814215403542,OTHER,
-1.2449849,2.0733786,9.54209,4814236781917,OTHER,
-1.2497733,2.1535845,9.323022,4814260063209,OTHER,
-1.2425907,2.2218192,9.112331,4814278063584,OTHER,
-1.1085154,2.291251,9.016563,4814301605584,OTHER,
-0.7721301,2.44448,9.4774475,4814322168167,OTHER,
-0.7134721,2.2361844,9.562442,4814343328751,OTHER,
-0.80564886,2.207454,9.25359,4814362976251,OTHER,
-0.92296475,2.1392193,9.00579,4814384453751,OTHER,
-0.91937345,1.7357962,9.312247,4814404873501,OTHER,
-1.5286977,1.5801731,10.281899,4814425922834,OTHER,
-1.163582,0.82001406,9.488221,4814447610167,OTHER,
-0.9552865,1.8818425,9.445126,4814467403209,OTHER,
-0.34596214,2.2481554,9.360131,4814487802667,OTHER,
-0.8798691,1.7310078,9.111135,4814509977042,OTHER,
-0.25139117,1.1384429,9.187749,4814529977042,OTHER,
-0.25139117,1.1384429,9.187749,4814536717042,OTHER,
0.664391,0.6751649,9.982624,4814552136793,OTHER,
0.9696517,0.60094464,10.620679,4814567920626,OTHER,
1.3491327,0.6739678,10.534488,4814588387626,OTHER,
1.5466543,0.9720459,10.335769,4814610925376,OTHER,
2.1080947,1.0857705,10.564415,4814634821751,OTHER,
1.3922282,1.0175357,9.346964,4814655984584,OTHER,
0.4321534,1.2473791,8.956709,4814676818626,OTHER,
0.4225766,1.4508862,8.995016,4814698704293,OTHER,
0.9684546,1.7776948,8.801085,4814718958001,OTHER,
1.5215151,1.7477672,9.227253,4814741872251,OTHER,
2.1021092,1.1204864,10.195708,4814762420334,OTHER,
2.4468741,0.8870517,10.14543,4814780738418,OTHER,
2.03148,1.3742718,9.272743,4814803711543,OTHER,
1.8207904,1.6819267,8.183381,4814823849376,OTHER,
2.0506337,1.9656396,8.607155,4814845023918,OTHER,
2.2385786,1.757344,9.351752,4814865994334,OTHER,
2.6300306,1.7441759,10.0269165,4814887836459,OTHER,
2.930503,1.9285295,10.236409,4814908217584,OTHER,
2.755726,2.1308396,9.827001,4814929079084,OTHER,
2.7976246,2.3762453,9.485827,4814950946043,OTHER,
2.4157495,2.384625,9.403227,4814970458918,OTHER,
2.1799207,2.457648,9.1255,4814992142834,OTHER,
2.9317,2.8072014,9.102755,4815013099334,OTHER,
2.669535,2.8335378,8.932767,4815033328918,OTHER,
2.492364,2.8383262,9.126697,4815053586668,OTHER,
3.1364043,2.956839,9.694122,4815076985251,OTHER,
3.3877954,3.5098996,9.43914,4815097257626,OTHER,
2.6719291,3.5625722,7.8793178,4815116950293,OTHER,
2.220622,2.882619,8.644265,4815138932501,OTHER,
2.1404164,2.9735985,9.775525,4815159795251,OTHER,
2.067393,3.2824504,9.397242,4815180290959,OTHER,
2.5198972,3.5326445,9.894038,4815202580918,OTHER,
2.7162218,3.716998,10.851719,4815222101168,OTHER,
2.432509,3.7565024,10.143036,4815244193626,OTHER,
2.1894975,3.9683893,9.697714,4815265542710,OTHER,
1.9369092,3.8738184,9.762358,4815285223001,OTHER,
1.7549498,3.9097314,9.216479,4815306205376,OTHER,
1.6280571,4.074931,9.097966,4815327927085,OTHER,
2.0350714,3.549404,9.344569,4815348528085,OTHER,
2.8000188,3.6020765,9.999383,4815369446376,OTHER,
3.3171666,3.3662477,10.602722,4815390566001,OTHER,
2.4911668,3.2345665,10.682928,4815411005168,OTHER,
1.827973,3.0310593,14.039598,4815433857210,OTHER,
1.5191209,2.0374656,13.016078,4815455359543,OTHER,
-0.033518825,2.0614076,8.333019,4815476947376,OTHER,
-3.1711202,2.4708161,3.7433343,4815498929751,OTHER,
-0.34237084,2.885013,5.00867,4815522791751,OTHER,
1.8734628,3.1411927,7.5668745,4815547547126,OTHER,
1.151611,1.6304513,9.576807,4815566095460,OTHER,
1.3946224,0.45370123,9.894038,4815583614418,OTHER,
2.2457612,0.59136784,11.535264,4815605163501,OTHER,
2.6072857,1.186327,11.559206,4815626128460,OTHER,
0.61530983,2.005144,10.424355,4815647584876,OTHER,
0.32920274,2.2529438,11.956643,4815669049501,OTHER,
0.4165911,1.3970166,12.211626,4815690589376,OTHER,
-0.82599956,1.70946,10.301053,4815710213626,OTHER,
0.29688102,3.1004913,6.3206925,4815735435751,OTHER,
0.641646,4.179079,6.266823,4815748548001,OTHER,
0.21188685,3.657143,7.4327993,4815770518543,OTHER,
2.598906,4.2078094,9.141062,4815789893835,OTHER,
2.529474,6.113594,4.867412,4815812337710,OTHER,
2.2529438,6.0106435,6.0118403,4815833989668,OTHER,
1.9069817,5.12838,5.085284,4815855629293,OTHER,
1.8579005,4.1419687,5.6658783,4815877099376,OTHER,
2.2014685,3.1064768,9.403227,4815898612960,OTHER,
2.1859062,3.0873232,11.760319,4815918575918,OTHER,
0.8319851,2.9963434,12.140997,4815940253585,OTHER,
0.2777274,2.6192567,11.917139,4815961569585,OTHER,
0.2777274,2.1320367,11.47062,4815981859960,OTHER,
-0.21787235,2.123657,10.59554,4816004166002,OTHER,
-0.48841715,3.6284127,9.108741,4816026276543,OTHER,
-0.4249708,3.750517,7.8853035,4816047199168,OTHER,
-0.36631286,2.966416,7.097611,4816067834627,OTHER,
-0.11492168,3.5194764,5.437232,4816089504127,OTHER,
-0.5542577,4.35625,4.249708,4816110200793,OTHER,
-1.5945383,4.7022123,6.481104,4816132298418,OTHER,
-2.19668,3.8247373,8.488642,4816151918752,OTHER,
-2.3056161,2.9712043,9.915586,4816171610793,OTHER,
-3.1196449,2.5953147,9.010578,4816193972543,OTHER,
-3.4129345,2.7665,9.163807,4816215288418,OTHER,
-4.1359835,2.0135236,9.36492,4816235465252,OTHER,
-4.256891,1.8052281,10.702082,4816255246585,OTHER,
-2.6001031,1.401805,11.495759,4816276091460,OTHER,
-2.9352913,0.90500826,10.400413,4816297087418,OTHER,
-3.9121256,0.7697359,9.660604,4816317625877,OTHER,
-4.2760444,0.39983168,10.969035,4816339628168,OTHER,
-5.3941364,0.008379706,11.626244,4816357232960,OTHER,
-4.164714,0.8798691,10.784681,4816380253543,OTHER,
-3.3387144,1.0259154,9.908403,4816402433043,OTHER,
-0.80205756,1.5586253,10.68652,4816422833668,OTHER,
-2.918532,0.8319851,9.111135,4816444604418,OTHER,
-3.2357635,1.1180922,8.858546,4816466042793,OTHER,
-3.2154129,1.4341269,9.631873,4816486672793,OTHER,
-3.2094274,1.1121067,9.615114,4816509183043,OTHER,
-3.7708676,0.7517793,9.288305,4816530692710,OTHER,
-4.5394063,0.6332663,9.198523,4816550365835,OTHER,
-4.7070007,0.7278373,9.572019,4816566100002,OTHER,
-4.3658266,0.6356605,9.300277,4816590293210,OTHER,
-4.8722005,0.51475334,8.374918,4816610870752,OTHER,
-3.7421372,0.6368576,8.828619,4816633396793,OTHER,
-4.4077253,0.23942018,8.416816,4816655468002,OTHER,
-5.1439424,0.47046062,8.50181,4816675737544,OTHER,
-5.1798553,0.60094464,9.598354,4816696747752,OTHER,
-4.292804,0.89662856,10.018537,4816718401210,OTHER,
-4.8757915,1.163582,9.384073,4816738166294,OTHER,
-5.2480903,1.364695,7.57286,4816759144002,OTHER,
-2.6803088,2.0721815,10.163386,4816778191835,OTHER,
-1.7836803,2.1320367,10.672154,4816800048127,OTHER,
-1.7669208,2.4253263,10.662578,4816822106710,OTHER,
-1.364695,2.542642,10.45907,4816842314085,OTHER,
-1.8890251,2.5893292,9.736021,4816863404502,OTHER,
-2.6048915,2.5079262,9.464279,4816883662835,OTHER,
-3.359065,2.2625206,9.39365,4816904937377,OTHER,
-3.1399956,2.1751323,10.443508,4816925831210,OTHER,
-1.7142484,2.1320367,11.426328,4816946851794,OTHER,
0.19033903,2.0590134,11.23958,4816968558919,OTHER,
1.0103531,1.9081788,11.295844,4816988611752,OTHER,
1.6460136,1.875857,11.228806,4817009871794,OTHER,
1.6460136,2.0111294,10.969035,4817031713169,OTHER,
1.3587095,2.1990743,10.539276,4817051639044,OTHER,
0.9516952,2.4588451,10.576386,4817072142960,OTHER,
1.2473791,2.3546975,11.021708,4817093745669,OTHER,
2.220622,2.160767,11.409568,4817114104252,OTHER,
3.7325604,1.6543933,10.81461,4817135158960,OTHER,
4.256891,1.6579847,10.44231,4817158154960,OTHER,
4.856638,1.7118542,9.908403,4817176974794,OTHER,
4.44723,1.9069817,8.993818,4817200151169,OTHER,
1.8195933,2.7868507,7.961918,4817221376085,OTHER,
